state_name,state,congress,s_upper,s_lower,election_name,race_type,margins,vp,voter_power,D_running,D_running_2,R_running,R_running_2,R_running_3,D_link,D_link_2,R_link,R_link_2,R_link_3
Pennsylvania,42,nan,nan,129,State House District 129,State Leg (Lower),20.8672544,0.06242891852,18.0,,,,,,,,,,
Pennsylvania,42,nan,nan,130,State House District 130,State Leg (Lower),-21.91780822,0.05634596399,16.0,,,,,,,,,,
Pennsylvania,42,nan,nan,131,State House District 131,State Leg (Lower),-9.147596742,0.2092957007,60.0,Meriam Sabih,,Milou Mackenzie (incumbent),,,https://www.meriamforpa.com/,,https://electiondeniers.org/,,
Pennsylvania,42,nan,nan,132,State House District 132,State Leg (Lower),15.03020134,0.1137700387,32.0,,,,,,,,,,
Pennsylvania,42,nan,nan,133,State House District 133,State Leg (Lower),16.27349931,0.09978454669,28.0,,,,,,,,,,
Pennsylvania,42,nan,nan,134,State House District 134,State Leg (Lower),24.99324385,0.04222657307,12.0,,,,,,,,,,
Pennsylvania,42,nan,nan,135,State House District 135,State Leg (Lower),30.05538148,0.02728627473,8.0,,,,,,,,,,
Pennsylvania,42,nan,nan,136,State House District 136,State Leg (Lower),17.41212096,0.08859565247,25.0,,,,,,,,,,
Pennsylvania,42,nan,nan,137,State House District 137,State Leg (Lower),0.9167160363,0.3513366746,100.0,Anna Thomas,,Joe Emrick (incumbent),,,https://annarthomas.com/,,https://electiondeniers.org/,,
Pennsylvania,42,nan,nan,138,State House District 138,State Leg (Lower),-16.89439447,0.09350239678,27.0,Jared Bitting,,Ann Flood (incumbent),,,https://bitting4pa.today/,,https://electiondeniers.org/,,
Pennsylvania,42,nan,nan,139,State House District 139,State Leg (Lower),-26.75002461,0.03609666413,10.0,,,,,,,,,,
Pennsylvania,42,nan,nan,140,State House District 140,State Leg (Lower),16.22715223,0.1002715593,29.0,,,,,,,,,,
Pennsylvania,42,nan,nan,141,State House District 141,State Leg (Lower),19.17320285,0.07394741266,21.0,,,,,,,,,,
Pennsylvania,42,nan,nan,142,State House District 142,State Leg (Lower),5.328973785,0.2897087849,82.0,Anna Payne,,Joseph Hogan (incumbent),,,https://www.annapayne4staterep.com/,,https://www.hogan4rep.com/,,
Pennsylvania,42,nan,nan,143,State House District 143,State Leg (Lower),-4.660242565,0.3028997958,86.0,Eleanor Breslin,,Shelby Labs (incumbent),,,https://eleanorbreslin.com/,,https://shelbyforpa.com/,,
Pennsylvania,42,nan,nan,144,State House District 144,State Leg (Lower),4.370884084,0.3083348928,88.0,Brian Munroe (incumbent),,Daniel McPhillips,,,https://munroeforpa.com/,,https://www.danmcphillips.com/,,
Pennsylvania,42,nan,nan,145,State House District 145,State Leg (Lower),-12.09752756,0.1551411072,44.0,,,,,,,,,,
Pennsylvania,42,nan,nan,146,State House District 146,State Leg (Lower),12.1759015,0.1538716077,44.0,,,,,,,,,,
Pennsylvania,42,nan,nan,147,State House District 147,State Leg (Lower),-9.239842726,0.2074325053,59.0,Al Leach,,Donna Scheuren (incumbent),,,https://www.alleachforpa.com/,,https://www.donnascheuren.com/,,
Pennsylvania,42,nan,nan,148,State House District 148,State Leg (Lower),48.78529568,0.007630783986,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,149,State House District 149,State Leg (Lower),38.67389465,0.01432148149,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,150,State House District 150,State Leg (Lower),14.58398744,0.1192778593,34.0,,,,,,,,,,
Pennsylvania,42,nan,nan,151,State House District 151,State Leg (Lower),23.35567068,0.04912918726,14.0,,,,,,,,,,
Pennsylvania,42,nan,nan,152,State House District 152,State Leg (Lower),23.03239276,0.05064978333,14.0,,,,,,,,,,
Pennsylvania,42,nan,nan,153,State House District 153,State Leg (Lower),35.21728067,0.01829532262,5.0,,,,,,,,,,
Pennsylvania,42,nan,nan,154,State House District 154,State Leg (Lower),60.25126602,0.004218570014,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,155,State House District 155,State Leg (Lower),13.05339494,0.1402843267,40.0,,,,,,,,,,
Pennsylvania,42,nan,nan,156,State House District 156,State Leg (Lower),19.31933382,0.0728616607,21.0,,,,,,,,,,
Pennsylvania,42,nan,nan,157,State House District 157,State Leg (Lower),19.05811296,0.07481566369,21.0,,,,,,,,,,
Pennsylvania,42,nan,nan,158,State House District 158,State Leg (Lower),14.75139326,0.1171800407,33.0,,,,,,,,,,
Pennsylvania,42,nan,nan,159,State House District 159,State Leg (Lower),43.64703046,0.01035385957,3.0,,,,,,,,,,
Pennsylvania,42,nan,nan,160,State House District 160,State Leg (Lower),1.507415512,0.3476124927,99.0,Elizabeth Moro,,Craig Williams (incumbent),,,https://elizabethmoro.com/,,https://craigwilliamspa160.com/,,
Pennsylvania,42,nan,nan,161,State House District 161,State Leg (Lower),14.81870424,0.1163472448,33.0,,,,,,,,,,
Pennsylvania,42,nan,nan,162,State House District 162,State Leg (Lower),15.67907874,0.1062284727,30.0,,,,,,,,,,
Pennsylvania,42,nan,nan,163,State House District 163,State Leg (Lower),21.50693305,0.05863727947,17.0,,,,,,,,,,
Pennsylvania,42,nan,nan,164,State House District 164,State Leg (Lower),62.02709766,0.003883668132,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,165,State House District 165,State Leg (Lower),17.0363253,0.09212801105,26.0,,,,,,,,,,
Pennsylvania,42,nan,nan,166,State House District 166,State Leg (Lower),24.63594495,0.04362609914,12.0,,,,,,,,,,
Pennsylvania,42,nan,nan,167,State House District 167,State Leg (Lower),17.59538842,0.08692782622,25.0,,,,,,,,,,
Pennsylvania,42,nan,nan,168,State House District 168,State Leg (Lower),16.54317208,0.09700121702,28.0,,,,,,,,,,
Pennsylvania,42,nan,nan,169,State House District 169,State Leg (Lower),-32.08990913,0.02318826496,7.0,,,,,,,,,,
Pennsylvania,42,nan,nan,170,State House District 170,State Leg (Lower),1.255460664,0.3494147057,99.0,,,,,,,,,,
Pennsylvania,42,nan,nan,171,State House District 171,State Leg (Lower),-32.58894913,0.02230439892,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,172,State House District 172,State Leg (Lower),14.95915796,0.1146290883,33.0,,,,,,,,,,
Pennsylvania,42,nan,nan,173,State House District 173,State Leg (Lower),18.53667561,0.07889887856,22.0,,,,,,,,,,
Pennsylvania,42,nan,nan,174,State House District 174,State Leg (Lower),19.98154333,0.06816709879,19.0,,,,,,,,,,
Pennsylvania,42,nan,nan,175,State House District 175,State Leg (Lower),67.94747245,0.002991259547,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,176,State House District 176,State Leg (Lower),-9.791705069,0.1964862279,56.0,Hope Christman,,Jack Rader (incumbent),,,https://www.facebook.com/Hope4PA176,,https://electiondeniers.org/,,
Pennsylvania,42,nan,nan,177,State House District 177,State Leg (Lower),37.92356012,0.01508172593,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,178,State House District 178,State Leg (Lower),-7.156019656,0.2511586849,71.0,,,,,,,,,,
Pennsylvania,42,nan,nan,179,State House District 179,State Leg (Lower),78.30233921,0.001985021226,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,180,State House District 180,State Leg (Lower),73.95320571,0.002342780002,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,181,State House District 181,State Leg (Lower),85.21777976,0.001551354404,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,182,State House District 182,State Leg (Lower),74.43070537,0.002299535492,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,183,State House District 183,State Leg (Lower),-17.75807113,0.08547669651,24.0,,,,,,,,,,
Pennsylvania,42,nan,nan,184,State House District 184,State Leg (Lower),43.40975341,0.01050815118,3.0,,,,,,,,,,
Pennsylvania,42,nan,nan,185,State House District 185,State Leg (Lower),48.35092603,0.007821874035,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,186,State House District 186,State Leg (Lower),82.97939006,0.001676628975,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,187,State House District 187,State Leg (Lower),-8.883963338,0.2146689805,61.0,Stefanie Rafes,,Gary Day,,,https://www.votestefrafes.com/,,,,
Pennsylvania,42,nan,nan,188,State House District 188,State Leg (Lower),88.99702823,0.001366558311,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,189,State House District 189,State Leg (Lower),16.03361484,0.1023331224,29.0,,,,,,,,,,
Pennsylvania,42,nan,nan,190,State House District 190,State Leg (Lower),93.77478754,0.001172442692,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,191,State House District 191,State Leg (Lower),92.50527123,0.001220253951,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,192,State House District 192,State Leg (Lower),91.73851809,0.001250388049,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,193,State House District 193,State Leg (Lower),-33.99153223,0.02003951085,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,194,State House District 194,State Leg (Lower),52.89337212,0.006092784712,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,195,State House District 195,State Leg (Lower),86.41077015,0.001489625155,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,196,State House District 196,State Leg (Lower),-30.66366043,0.02597132609,7.0,,,,,,,,,,
Pennsylvania,42,nan,nan,197,State House District 197,State Leg (Lower),86.11414204,0.001504665363,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,198,State House District 198,State Leg (Lower),92.04491596,0.00123822929,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,199,State House District 199,State Leg (Lower),-16.52872012,0.09714821806,28.0,,,,,,,,,,
Pennsylvania,42,nan,nan,200,State House District 200,State Leg (Lower),93.28132338,0.001190726823,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,201,State House District 201,State Leg (Lower),94.0343447,0.001162974657,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,202,State House District 202,State Leg (Lower),46.29964425,0.00881371303,3.0,,,,,,,,,,
Pennsylvania,42,nan,nan,203,State House District 203,State Leg (Lower),70.25570207,0.002716938257,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,001,State House District 1,State Leg (Lower),-12.11631171,0.1548360048,44.0,,,,,,,,,,
Wisconsin,55,nan,nan,002,State House District 2,State Leg (Lower),-21.32078037,0.05971180591,17.0,,,,,,,,,,
Wisconsin,55,nan,nan,003,State House District 3,State Leg (Lower),-23.02525616,0.05068398848,14.0,,,,,,,,,,
Wisconsin,55,nan,nan,004,State House District 4,State Leg (Lower),-25.63435049,0.03985085223,11.0,,,,,,,,,,
Wisconsin,55,nan,nan,005,State House District 5,State Leg (Lower),-19.76756935,0.0696445134,20.0,,,,,,,,,,
Wisconsin,55,nan,nan,006,State House District 6,State Leg (Lower),-27.98201237,0.03244698527,9.0,,,,,,,,,,
Wisconsin,55,nan,nan,007,State House District 7,State Leg (Lower),14.36738556,0.1220490938,35.0,,,,,,,,,,
Wisconsin,55,nan,nan,008,State House District 8,State Leg (Lower),63.65539183,0.003606689465,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,009,State House District 9,State Leg (Lower),44.6098411,0.00975714024,3.0,,,,,,,,,,
Wisconsin,55,nan,nan,010,State House District 10,State Leg (Lower),67.21053337,0.003086497005,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,011,State House District 11,State Leg (Lower),77.10380366,0.002075953092,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,012,State House District 12,State Leg (Lower),55.33155826,0.005368558371,2.0,,,,,,,,,,
Wisconsin,55,nan,nan,013,State House District 13,State Leg (Lower),1.382295448,0.3485466131,99.0,Robyn Vining (incumbent),,Tom Michalski (incumbent),,,https://www.robynforwi.com/,,https://www.facebook.com/vote.michalski/,,
Wisconsin,55,nan,nan,014,State House District 14,State Leg (Lower),4.583318308,0.3043627684,86.0,Angelito Tenorio,,Jim Engstrand,,,https://www.angelitotenorio.com/,,,,
Wisconsin,55,nan,nan,015,State House District 15,State Leg (Lower),-24.81682537,0.04291061155,12.0,,,,,,,,,,
Wisconsin,55,nan,nan,016,State House District 16,State Leg (Lower),78.51220636,0.001969643809,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,017,State House District 17,State Leg (Lower),65.95691383,0.003257900985,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,018,State House District 18,State Leg (Lower),64.8198478,0.003424382472,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,019,State House District 19,State Leg (Lower),54.16122004,0.005701227768,2.0,,,,,,,,,,
Wisconsin,55,nan,nan,020,State House District 20,State Leg (Lower),17.43879968,0.0883506583,25.0,,,,,,,,,,
Wisconsin,55,nan,nan,021,State House District 21,State Leg (Lower),1.775003487,0.3453605411,98.0,David Marstellar,,Jessie Rodriguez (incumbent),,,https://www.marstellarforwisconsin.com/,,https://www.jessieforassembly.com/,,
Wisconsin,55,nan,nan,022,State House District 22,State Leg (Lower),-20.88585736,0.06231462835,18.0,,,,,,,,,,
Wisconsin,55,nan,nan,023,State House District 23,State Leg (Lower),14.67928437,0.1180789919,33.0,,,,,,,,,,
Wisconsin,55,nan,nan,024,State House District 24,State Leg (Lower),-25.35690206,0.04085826335,12.0,,,,,,,,,,
Wisconsin,55,nan,nan,025,State House District 25,State Leg (Lower),-13.09444813,0.139676679,40.0,,,,,,,,,,
Wisconsin,55,nan,nan,026,State House District 26,State Leg (Lower),2.733767011,0.3346232448,95.0,Joe Sheehan,,Amy Binsfield (incumbent),,,https://sheehanforassembly.com/,,https://www.amy4wi.com/,,
Wisconsin,55,nan,nan,027,State House District 27,State Leg (Lower),-30.08157507,0.02722794448,8.0,,,,,,,,,,
Wisconsin,55,nan,nan,028,State House District 28,State Leg (Lower),-21.76159982,0.05720428718,16.0,,,,,,,,,,
Wisconsin,55,nan,nan,029,State House District 29,State Leg (Lower),-15.83612663,0.1044837715,30.0,,,,,,,,,,
Wisconsin,55,nan,nan,030,State House District 30,State Leg (Lower),-3.670734147,0.320613375,91.0,Alison Page,,Shannon Zimmerman (incumbent),,,https://www.pageforwardwisconsin.com/,,https://www.shannonzimmerman.com/,,
Wisconsin,55,nan,nan,031,State House District 31,State Leg (Lower),-21.08966999,0.06107852535,17.0,,,,,,,,,,
Wisconsin,55,nan,nan,032,State House District 32,State Leg (Lower),-25.18271944,0.04150674248,12.0,,,,,,,,,,
Wisconsin,55,nan,nan,033,State House District 33,State Leg (Lower),-29.01585402,0.02973367381,8.0,,,,,,,,,,
Wisconsin,55,nan,nan,034,State House District 34,State Leg (Lower),-18.22192675,0.08148642586,23.0,,,,,,,,,,
Wisconsin,55,nan,nan,035,State House District 35,State Leg (Lower),-23.55920021,0.04820017166,14.0,,,,,,,,,,
Wisconsin,55,nan,nan,036,State House District 36,State Leg (Lower),-28.86999646,0.03009878524,9.0,,,,,,,,,,
Wisconsin,55,nan,nan,037,State House District 37,State Leg (Lower),-20.75985324,0.06309361022,18.0,,,,,,,,,,
Wisconsin,55,nan,nan,038,State House District 38,State Leg (Lower),-26.76187076,0.03605920813,10.0,,,,,,,,,,
Wisconsin,55,nan,nan,039,State House District 39,State Leg (Lower),-27.35197194,0.03425294475,10.0,,,,,,,,,,
Wisconsin,55,nan,nan,040,State House District 40,State Leg (Lower),11.98934903,0.1569084678,44.0,,,,,,,,,,
Wisconsin,55,nan,nan,041,State House District 41,State Leg (Lower),-5.642681427,0.2832812688,80.0,Julia Henley,,Tony Kurtz (incumbent),,,https://juliahenley.com/,,https://kurtzforassembly.com/,,
Wisconsin,55,nan,nan,042,State House District 42,State Leg (Lower),18.45670134,0.07954738375,23.0,,,,,,,,,,
Wisconsin,55,nan,nan,043,State House District 43,State Leg (Lower),11.43932005,0.1661641976,47.0,,,,,,,,,,
Wisconsin,55,nan,nan,044,State House District 44,State Leg (Lower),20.04590666,0.06772986144,19.0,,,,,,,,,,
Wisconsin,55,nan,nan,045,State House District 45,State Leg (Lower),17.62672811,0.08664614474,25.0,,,,,,,,,,
Wisconsin,55,nan,nan,046,State House District 46,State Leg (Lower),11.20979991,0.1701586943,48.0,,,,,,,,,,
Wisconsin,55,nan,nan,047,State House District 47,State Leg (Lower),41.48079504,0.01188024776,3.0,,,,,,,,,,
Wisconsin,55,nan,nan,048,State House District 48,State Leg (Lower),33.16653253,0.02133415818,6.0,,,,,,,,,,
Wisconsin,55,nan,nan,049,State House District 49,State Leg (Lower),-3.294989277,0.3266014483,92.0,Scott Walker,,Travis Tranel (incumbent),,,https://theotherscottwalker.com/,,https://travistranel.com/,,
Wisconsin,55,nan,nan,050,State House District 50,State Leg (Lower),19.17244508,0.07395309131,21.0,,,,,,,,,,
Wisconsin,55,nan,nan,051,State House District 51,State Leg (Lower),14.2690678,0.1233284013,35.0,,,,,,,,,,
Wisconsin,55,nan,nan,052,State House District 52,State Leg (Lower),8.942739185,0.2134650312,60.0,,,,,,,,,,
Wisconsin,55,nan,nan,053,State House District 53,State Leg (Lower),1.872897196,0.3444519046,97.0,Duane Shukoski,,Dean Kaufert,,,https://duaneshukoski.com/,,,,
Wisconsin,55,nan,nan,054,State House District 54,State Leg (Lower),8.792414388,0.216550807,61.0,,,,,,,,,,
Wisconsin,55,nan,nan,055,State House District 55,State Leg (Lower),-17.50087728,0.08778350861,25.0,,,,,,,,,,
Wisconsin,55,nan,nan,056,State House District 56,State Leg (Lower),-26.71660001,0.03620260889,10.0,,,,,,,,,,
Wisconsin,55,nan,nan,057,State House District 57,State Leg (Lower),-28.7076381,0.03051183529,9.0,,,,,,,,,,
Wisconsin,55,nan,nan,058,State House District 58,State Leg (Lower),-41.36386736,0.01197069481,3.0,,,,,,,,,,
Wisconsin,55,nan,nan,059,State House District 59,State Leg (Lower),-47.91329376,0.008020762953,2.0,,,,,,,,,,
Wisconsin,55,nan,nan,060,State House District 60,State Leg (Lower),-12.49950446,0.1487271803,42.0,,,,,,,,,,
Wisconsin,55,nan,nan,061,State House District 61,State Leg (Lower),-4.416056027,0.3074989311,87.0,Lu Ann Bird,,Robert Donovan (incumbent),,,https://www.luannbird.com/,,https://www.donovanforassembly.com/,,
Wisconsin,55,nan,nan,062,State House District 62,State Leg (Lower),23.5515111,0.04823487955,14.0,,,,,,,,,,
Wisconsin,55,nan,nan,063,State House District 63,State Leg (Lower),-17.49854102,0.08780477931,25.0,,,,,,,,,,
Wisconsin,55,nan,nan,064,State House District 64,State Leg (Lower),15.29070717,0.1106769239,31.0,,,,,,,,,,
Wisconsin,55,nan,nan,065,State House District 65,State Leg (Lower),14.56145891,0.1195630874,34.0,,,,,,,,,,
Wisconsin,55,nan,nan,066,State House District 66,State Leg (Lower),12.20668042,0.1533755638,43.0,,,,,,,,,,
Wisconsin,55,nan,nan,067,State House District 67,State Leg (Lower),-19.28962153,0.0730809251,21.0,,,,,,,,,,
Wisconsin,55,nan,nan,068,State House District 68,State Leg (Lower),-27.89153293,0.03269891012,9.0,,,,,,,,,,
Wisconsin,55,nan,nan,069,State House District 69,State Leg (Lower),-31.46519337,0.02435833462,7.0,,,,,,,,,,
Wisconsin,55,nan,nan,070,State House District 70,State Leg (Lower),-13.79107981,0.1297416199,37.0,,,,,,,,,,
Wisconsin,55,nan,nan,071,State House District 71,State Leg (Lower),9.808409076,0.1961605485,55.0,,,,,,,,,,
Wisconsin,55,nan,nan,072,State House District 72,State Leg (Lower),-15.50880626,0.1081551021,31.0,,,,,,,,,,
Wisconsin,55,nan,nan,073,State House District 73,State Leg (Lower),23.01665378,0.05072525605,14.0,,,,,,,,,,
Wisconsin,55,nan,nan,074,State House District 74,State Leg (Lower),-12.59557079,0.1472301136,42.0,,,,,,,,,,
Wisconsin,55,nan,nan,075,State House District 75,State Leg (Lower),-23.06560135,0.05049098354,14.0,,,,,,,,,,
Wisconsin,55,nan,nan,076,State House District 76,State Leg (Lower),79.04242151,0.001931489369,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,077,State House District 77,State Leg (Lower),64.19464782,0.003520713741,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,078,State House District 78,State Leg (Lower),59.50158642,0.004371355957,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,079,State House District 79,State Leg (Lower),67.72232433,0.003019940089,1.0,,,,,,,,,,
Wisconsin,55,nan,nan,080,State House District 80,State Leg (Lower),41.64133739,0.01175749941,3.0,,,,,,,,,,
Wisconsin,55,nan,nan,081,State House District 81,State Leg (Lower),36.33797018,0.01686718505,5.0,,,,,,,,,,
Wisconsin,55,nan,nan,082,State House District 82,State Leg (Lower),-14.65096137,0.1184340128,34.0,Kevin Reilly,,Scott Allen (incumbent),,,https://kevinreillyforassembly.org/,,https://allenforwisconsin.com/,,
Wisconsin,55,nan,nan,083,State House District 83,State Leg (Lower),-25.67677277,0.03969952537,11.0,,,,,,,,,,
Wisconsin,55,nan,nan,084,State House District 84,State Leg (Lower),-41.54228856,0.01183303555,3.0,,,,,,,,,,
Wisconsin,55,nan,nan,085,State House District 85,State Leg (Lower),-1.943279332,0.3437711135,97.0,Yee Leng Xiong,,Patrick Snyder (incumbent),,,https://www.yeeforwi.com/,,https://patsnyder85th.com/,,
Wisconsin,55,nan,nan,086,State House District 86,State Leg (Lower),-22.90127378,0.05128270003,15.0,,,,,,,,,,
Wisconsin,55,nan,nan,087,State House District 87,State Leg (Lower),-21.1554109,0.06068601491,17.0,,,,,,,,,,
Wisconsin,55,nan,nan,088,State House District 88,State Leg (Lower),-4.229465275,0.3109201765,88.0,Christy Welch,,Benjamin Franklin,,,https://www.christyforwi.com/,,https://www.franklinforwisconsin.com/,,
Wisconsin,55,nan,nan,089,State House District 89,State Leg (Lower),0.2289360105,0.3534144586,100.0,Ryan Spaude,,Patrick Buckley,,,https://www.standwithspaude.com/,,https://www.patbuckleywi.org/,,
Wisconsin,55,nan,nan,090,State House District 90,State Leg (Lower),11.10752936,0.1719633467,49.0,,,,,,,,,,
Wisconsin,55,nan,nan,091,State House District 91,State Leg (Lower),7.49089648,0.2439783089,69.0,Jodi Emerson (incumbent),,Michele Magadance Skinner,,,https://www.emersonforassembly.com/,,https://www.friendsofmicheleskinner.org/,,
Wisconsin,55,nan,nan,092,State House District 92,State Leg (Lower),0.1541722875,0.3534903726,100.0,Joe Plouff,,Clint Moses (incumbent),,,https://joeplouff.com/,,https://www.mosesforwi.com/,,
Wisconsin,55,nan,nan,093,State House District 93,State Leg (Lower),10.38483786,0.185140804,52.0,,,,,,,,,,
Wisconsin,55,nan,nan,094,State House District 94,State Leg (Lower),1.009688934,0.3508672306,99.0,Steve Doyle (incumbent),,Ryan Huebsch,,,https://www.doyleforassembly.com/,,https://electhuebsch.com/,,
Wisconsin,55,nan,nan,095,State House District 95,State Leg (Lower),12.18013226,0.1538033392,44.0,,,,,,,,,,
Wisconsin,55,nan,nan,096,State House District 96,State Leg (Lower),13.88099972,0.1285103938,36.0,,,,,,,,,,
Wisconsin,55,nan,nan,097,State House District 97,State Leg (Lower),-39.8066808,0.01326474629,4.0,,,,,,,,,,
Wisconsin,55,nan,nan,098,State House District 98,State Leg (Lower),-42.38079754,0.01121285264,3.0,,,,,,,,,,
Wisconsin,55,nan,nan,099,State House District 99,State Leg (Lower),-39.98998999,0.01310331224,4.0,,,,,,,,,,
